time,prey,predator
14.5,0.630536279700528,7.5007447796135125
14.55,0.5741092122844627,7.374374557509219
14.600000000000001,0.5240538611488512,7.248206210679524
14.65,0.47956924787238475,7.12251508771565
14.700000000000001,0.43996237150671963,6.997534217101607
14.75,0.404633188939171,6.873460226786427
14.8,0.37306165522525014,6.750458446672543
14.850000000000001,0.3447965689640327,6.628667299572267
14.9,0.31944598835961674,6.508202075666556
14.950000000000001,0.29666900677560776,6.389158174850734
15.0,0.2761687002136894,6.271613891120279
15.05,0.2576860819301354,6.155632803646488
15.100000000000001,0.24099492060773087,6.041265830567699
15.15,0.22589729776109488,5.928552993825173
15.200000000000001,0.21221979724803233,5.817524936587924
15.25,0.199810234914968,5.70820422888522
15.3,0.1885348496348932,5.600606491926574
15.350000000000001,0.17827588846194267,5.494741367156521
15.4,0.1689295285075637,5.390613352283992
15.450000000000001,0.1604040866217722,5.288222523265722
15.5,0.15261847521438426,5.1875651584378355
15.55,0.14550086873763132,5.088634278614439
15.600000000000001,0.1389875506199313,4.99142011494867
15.65,0.13302191492120954,4.895910514629567
15.700000000000001,0.12755360078748407,4.802091293022968
15.75,0.1225377410159433,4.7099465396182865
15.8,0.11793430878730664,4.619458884082731
15.850000000000001,0.11370754895354819,4.53060972782217
15.9,0.1098254822490405,4.4433794456795725
15.950000000000001,0.1062594724754513,4.357747561747449
16.0,0.1029838481408462,4.273692902712645
16.05,0.0999755712500258,4.19119373167569
16.1,0.09721394697884733,4.110227864980191
16.150000000000002,0.09468036884779744,4.030772774240027
16.2,0.09235809476276498,3.9528056754545275
16.25,0.09023204993355574,3.876303606846804
16.3,0.08828865322988062,3.8012434968416677
16.35,0.08651566400442738,3.7276022234117185
16.400000000000002,0.08490204681511007,3.6553566658586303
16.45,0.08343785182375013,3.584483749957593
16.5,0.08211410894480028,3.514960487272966
16.55,0.08092273407249034,3.4467640093497227
16.6,0.07985644593406092,3.3798715973958218
16.650000000000002,0.07890869230573928,3.314260707993246
16.7,0.07807358449119348,3.2499089953083944
16.75,0.07734583910311238,3.1867943302143247
16.8,0.07672072631047083,3.1248948166868
16.85,0.07619402381965401,3.0641888057921327
16.900000000000002,0.07576197594923195,3.00465490754653
16.95,0.07542125723775697,2.946272000893243
17.0,0.07516894009317827,2.889019242014683
17.05,0.07500246605276081,2.8328760711711665
17.1,0.07491962027498462,2.7778222182356433
17.150000000000002,0.07491850893083614,2.7238377070742184
17.2,0.07499753920208377,2.670902858905102
17.25,0.07515540162933036,2.618998294753575
17.3,0.07539105458351836,2.5681049371072735
17.35,0.0757037106617024,2.5182040108644483
17.400000000000002,0.0760928248317915,2.4692770436575437
17.45,0.07655808417202388,2.4213058656253734
17.5,0.07709939906953983,2.3742726086991355
17.55,0.07771689575887968,2.3281597054604175
17.6,0.07841091009582987,2.2829498876230585
17.650000000000002,0.07918198247500971,2.2386261841851605
17.7,0.08003085381114156,2.195171919292605
17.75,0.08095846251425866,2.152570709851037
17.8,0.08196594239833438,2.110806462919385
17.85,0.08305462147110133,2.0698633729145004
17.900000000000002,0.08422602156028826,2.0297259186534293
17.95,0.08548185873824163,1.990378860257051
18.0,0.08682404451300847,1.951807235936378
18.05,0.08825468775951852,1.9139963586806128
18.1,0.08977609736958707,1.8769318128640904
18.150000000000002,0.09139078560412785,1.8405994507874954
