arrival,start,finish,wait,queue_length
172.5049334375361,172.5049334375361,173.1776116054503,0.0,1
174.16488022006737,174.16488022006737,175.1610012422227,0.0,1
174.21988051470188,175.1610012422227,178.30945349475508,0.9411207275208255,2
174.29739719769267,175.22037868232394,177.458909886992,0.922981484631265,2
175.01908091863967,177.458909886992,177.79151026266194,2.439828968352316,2
176.6591886083733,177.79151026266194,178.88250705660803,1.1323216542886314,2
177.01985811565254,178.30945349475508,179.14924916047858,1.2895953791025363,2
177.10664540885472,178.88250705660803,183.7720246721224,1.7758616477533167,2
177.13731990252145,179.14924916047858,179.5539581841539,2.011929257957121,2
177.38724328940432,179.5539581841539,180.4458166361394,2.166714894749589,2
179.42672788566955,180.4458166361394,180.6584978176648,1.019088750469848,2
180.0197240488864,180.6584978176648,181.1101990641833,0.6387737687784067,2
182.0097206662223,182.0097206662223,184.55811247664582,0.0,1
182.11532617365424,183.7720246721224,185.33449312627008,1.6566984984681596,2
182.40248688119078,184.55811247664582,185.9834550658713,2.155625595455035,2
182.85224855546656,185.33449312627008,185.96631414787285,2.482244570803516,2
183.21676866454635,185.96631414787285,186.40791458956892,2.7495454833265,2
183.2230020828812,185.9834550658713,187.4864500288757,2.7604529829901026,2
183.52824112444438,186.40791458956892,187.79443354958778,2.87967346512454,2
184.0674525143269,187.4864500288757,188.80759176603888,3.4189975145488063,2
186.2434155723105,187.79443354958778,188.0287390445455,1.5510179772772688,2
186.36065433236286,188.0287390445455,190.2873021940877,1.6680847121826332,2
186.37824312411658,188.80759176603888,190.57112457689726,2.429348641922303,2
186.63009530385307,190.2873021940877,190.96706117115798,3.657206890234619,2
187.4517232862865,190.57112457689726,191.9495599099566,3.1194012906107673,2
188.33882811340607,190.96706117115798,191.0021733834372,2.6282330577519133,2
189.57714504100747,191.0021733834372,191.27934867515185,1.4250283424297265,2
190.5991180695816,191.27934867515185,192.0457147035088,0.6802306055702445,2
190.71137078061298,191.9495599099566,192.2842764843867,1.238189129343624,2
191.23309824531398,192.0457147035088,193.32297966770926,0.8126164581948103,2
191.61236784787516,192.2842764843867,192.56468884422108,0.6719086365115459,2
191.94461637652486,192.56468884422108,193.5666968739489,0.6200724676962182,2
192.33079605402096,193.32297966770926,193.79679300610792,0.9921836136882973,2
192.33152094611108,193.5666968739489,193.97157069694526,1.2351759278378154,2
192.99944943274176,193.79679300610792,196.2304745092118,0.7973435733661631,2
195.3712078424978,195.3712078424978,196.41391834560798,0.0,1
196.14571965465296,196.2304745092118,196.46097712180517,0.08475485455883813,2
196.99015033803877,196.99015033803877,197.3863422356212,0.0,0
197.69898762161236,197.69898762161236,199.2509621542627,0.0,0
198.2541312532924,198.2541312532924,198.92884599535148,0.0,1
198.94924146238932,198.94924146238932,199.42026433678132,0.0,1
